Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
158,"O Vergara-Fernandez, M Trejo-Avila, ...","Sarcopenia in patients with colorectal cancer: A comprehensive review",2020,"World journal of …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC7176615/","https://scholar.google.com/scholar?cites=575523833767234974&as_sdt=2005&sciodt=0,5&hl=en",756,"2025-08-12 20:35:49","HTML","","","",,,,,158,31.60,53,3,5,"… and that disorder is termed secondary sarcopenia. Sarcopenia diagnosis is confirmed by the … most accurate methods for assessing body composition and sarcopenia, as mentioned in …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7176615/","https://scholar.google.com/scholar?q=related:no13p-Cr_AcJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
158,"J Miller, L Wells, U Nwulu, D Currow, ...","Validated screening tools for the assessment of cachexia, sarcopenia, and malnutrition: a systematic review",2018,"The American journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0002916522030519","https://scholar.google.com/scholar?cites=10798935294234150771&as_sdt=2005&sciodt=0,5&hl=en",936,"2025-08-12 20:35:49","HTML","","","",,,,,158,22.57,32,5,7,"… in body-composition … , sarcopenia, and malnutrition. The development of a tool that encompasses consensus definition criteria and directs clinicians toward the underlying diagnosis …","https://www.sciencedirect.com/science/article/pii/S0002916522030519","https://scholar.google.com/scholar?q=related:c0dBVW-G3ZUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
157,"XM Zhang, QL Dou, Y Zeng, Y Yang, ASK Cheng, ...","Sarcopenia as a predictor of mortality in women with breast cancer: a meta-analysis and systematic review",2020,"BMC cancer","Springer","https://link.springer.com/article/10.1186/s12885-020-6645-6","https://scholar.google.com/scholar?cites=3368172134460512070&as_sdt=2005&sciodt=0,5&hl=en",971,"2025-08-12 20:35:49","HTML","10.1186/s12885-020-6645-6","","",,,,,157,31.40,26,6,5,"… Cancer patients usually suffer from changes in body composition … However, other body composition parameters including … diagnostic imaging techniques for assessing sarcopenia …","https://link.springer.com/article/10.1186/s12885-020-6645-6","https://scholar.google.com/scholar?q=related:RlfjALYmvi4J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
156,"V Malafarina, F Uriz-Otano, C Malafarina, JA Martinez, ...","Effectiveness of nutritional supplementation on sarcopenia and recovery in hip fracture patients. A multi-centre randomized trial",2017,"Maturitas","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378512216303437","https://scholar.google.com/scholar?cites=12822692562144164078&as_sdt=2005&sciodt=0,5&hl=en",526,"2025-08-12 20:35:49","HTML","","","",,,,,156,19.50,31,5,8,"Background and objectives Functional deterioration and reduced mobility in elderly patients with a hip fracture are associated with a loss of both muscle mass and function (sarcopenia). …","https://www.sciencedirect.com/science/article/pii/S0378512216303437","https://scholar.google.com/scholar?q=related:7nilnvJa87EJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
156,"B Buchard, Y Boirie, L Cassagnes, G Lamblin, A Coilly, ...","Assessment of malnutrition, sarcopenia and frailty in patients with cirrhosis: which tools should we use in clinical practice?",2020,"Nutrients","mdpi.com","https://www.mdpi.com/2072-6643/12/1/186","https://scholar.google.com/scholar?cites=2780337674402367247&as_sdt=2005&sciodt=0,5&hl=en",748,"2025-08-12 20:35:49","HTML","","","",,,,,156,31.20,26,6,5,"… focused on sarcopenia through body composition and … and emphasize its links with sarcopenia and frailty. It will … The diagnosis of sarcopenia is considered as probable in case …","https://www.mdpi.com/2072-6643/12/1/186","https://scholar.google.com/scholar?q=related:D4djTmK-lSYJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
156,"G Vanhoutte, M van de Wiel, ...","Cachexia in cancer: what is in the definition?",2016,"BMJ open …","bmjopengastro.bmj.com","https://bmjopengastro.bmj.com/content/3/1/e000097.abstract","https://scholar.google.com/scholar?cites=2010337529491110631&as_sdt=2005&sciodt=0,5&hl=en",890,"2025-08-12 20:35:49","","","","",,,,,156,17.33,52,3,9,"… weight loss and sarcopenia over-rates the assignment of the diagnosis of cachexia resulting … Determination of body composition has not only added value to the diagnosis of sarcopenia …","https://bmjopengastro.bmj.com/content/bmjgast/3/1/e000097.full.pdf","https://scholar.google.com/scholar?q=related:5zr081Qn5hsJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
154,"J Schols, ...","Sarcopenia: revised European consensus on definition and diagnosis",2019,"Age and …","cris.maastrichtuniversity.nl","https://cris.maastrichtuniversity.nl/en/publications/sarcopenia-revised-european-consensus-on-definition-and-diagnosis-2","https://scholar.google.com/scholar?cites=2277276741472593152&as_sdt=2005&sciodt=0,5&hl=en",221,"2025-08-12 20:35:49","","","","",,,,,154,25.67,77,2,6,"… sarcopenia, uses detection of low muscle quantity and quality to confirm the sarcopenia diagnosis… All rights are reserved, including those for text and data mining, AI training, and similar …","https://scholar.google.com/scholar?output=instlink&q=info:AKW7fiGDmh8J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026&scillfp=6224731191550874207&oi=lle","https://scholar.google.com/scholar?q=related:AKW7fiGDmh8J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
153,"ZA Öztürk, İH Türkbeyler, A Abiyev, S Kul, ...","Health‐related quality of life and fall risk associated with age‐related body composition changes; sarcopenia, obesity and sarcopenic obesity",2018,"Internal medicine …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/imj.13935","https://scholar.google.com/scholar?cites=14704639838058233470&as_sdt=2005&sciodt=0,5&hl=en",41,"2025-08-12 20:35:49","","10.1111/imj.13935","","",,,,,153,21.86,31,5,7,"… Body composition parameters were measured with a … were preferred for diagnosis of sarcopenia. Comprehensive geriatric … In our study, the major diagnostic criteria of sarcopenia, both …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/imj.13935","https://scholar.google.com/scholar?q=related:fr6EMQZgEcwJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
153,"Y Fukuoka, T Narita, H Fujita, T Morii, ...","Importance of physical evaluation using skeletal muscle mass index and body fat percentage to prevent sarcopenia in elderly Japanese diabetes patients",2019,"Journal of diabetes …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jdi.12908","https://scholar.google.com/scholar?cites=352456259652831077&as_sdt=2005&sciodt=0,5&hl=en",274,"2025-08-12 20:35:49","","10.1111/jdi.12908","","",,,,,153,25.50,31,5,6,"… for 1 min could not undergo a body composition analysis and could not participate in this … , because this model was used as an AWGS diagnostic criterion. However, a critical limitation of …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jdi.12908","https://scholar.google.com/scholar?q=related:ZUd4yxkt5AQJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
152,"TM Lodewick, TJA van Nijnatten, RM van Dam, ...","Are sarcopenia, obesity and sarcopenic obesity predictive of outcome in patients with colorectal liver metastases?",2015,"Hpb","Elsevier","https://www.sciencedirect.com/science/article/pii/S1365182X15311941","https://scholar.google.com/scholar?cites=4902093235326417838&as_sdt=2005&sciodt=0,5&hl=en",126,"2025-08-12 20:35:49","HTML","","","",,,,,152,15.20,38,4,10,"… was to determine the influence of sarcopenia, obesity and sarcopenic obesity on morbidity, … Body composition was primarily based on preoperative CT measurements. Sarcopenia was …","https://www.sciencedirect.com/science/article/pii/S1365182X15311941","https://scholar.google.com/scholar?q=related:rvt5O9O7B0QJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
152,"MJ Shin, YK Jeon, IJ Kim","Testosterone and sarcopenia",2018,"The world journal of men's health","synapse.koreamed.org","https://synapse.koreamed.org/upload/synapsedata/pdfdata/2074wjmh/wjmh-36-192.pdf","https://scholar.google.com/scholar?cites=17105320088996265114&as_sdt=2005&sciodt=0,5&hl=en",277,"2025-08-12 20:35:49","PDF","","","",,,,,152,21.71,51,3,7,"… Low testosterone levels are associated with unfavorable body composition changes, and sex … of and diagnostic criteria for sarcopenia. Additionally, the relationship between sarcopenia …","https://synapse.koreamed.org/upload/synapsedata/pdfdata/2074wjmh/wjmh-36-192.pdf","https://scholar.google.com/scholar?q=related:mrz5Of5NYu0J:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
152,"A Han, SL Bokshan, SE Marcaccio, ...","Diagnostic criteria and clinical outcomes in sarcopenia research: a literature review",2018,"Journal of clinical …","mdpi.com","https://www.mdpi.com/2077-0383/7/4/70","https://scholar.google.com/scholar?cites=10780597371291091734&as_sdt=2005&sciodt=0,5&hl=en",359,"2025-08-12 20:35:49","HTML","","","",,,,,152,21.71,38,4,7,"… exist in the diagnostic criteria utilized for clinical sarcopenia … diagnostic criteria used for measurement of sarcopenia in original studies, and to describe associations between sarcopenia …","https://www.mdpi.com/2077-0383/7/4/70","https://scholar.google.com/scholar?q=related:FsNQ7jBgnJUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
152,"JK Kays, S Shahda, M Stanley, TM Bell, ...","Three cachexia phenotypes and the impact of fat‐only loss on survival in FOLFIRINOX therapy for pancreatic cancer",2018,"… , sarcopenia and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/jcsm.12307","https://scholar.google.com/scholar?cites=16412734119130579732&as_sdt=2005&sciodt=0,5&hl=en",906,"2025-08-12 20:35:49","","10.1002/jcsm.12307","","",,,,,152,21.71,30,5,7,"… Here, we measure the longitudinal body composition changes … Progression of disease, sarcopenic obesity at diagnosis, and … Notably, CT-based body composition analysis detected …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcsm.12307","https://scholar.google.com/scholar?q=related:FEO2E7m-xeMJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
151,"N Chen, X He, Y Feng, BE Ainsworth, Y Liu","Effects of resistance training in healthy older people with sarcopenia: a systematic review and meta-analysis of randomized controlled trials",2021,"European Review of Aging …","Springer","https://link.springer.com/article/10.1186/s11556-021-00277-7","https://scholar.google.com/scholar?cites=15845100327954937746&as_sdt=2005&sciodt=0,5&hl=en",528,"2025-08-12 20:35:49","HTML","10.1186/s11556-021-00277-7","","",,,,,151,37.75,30,5,4,"… of diagnostic criteria and indicators for measuring sarcopenia makes it … on sarcopenia. In this meta-analysis, we aimed to analyze the results of resistance training on body composition, …","https://link.springer.com/article/10.1186/s11556-021-00277-7","https://scholar.google.com/scholar?q=related:kvctHswa5dsJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
151,"M Paireder, R Asari, I Kristo, E Rieder, ...","Impact of sarcopenia on outcome in patients with esophageal resection following neoadjuvant chemotherapy for esophageal cancer",2017,"European Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0748798316310344","https://scholar.google.com/scholar?cites=730862954069046802&as_sdt=2005&sciodt=0,5&hl=en",598,"2025-08-12 20:35:49","HTML","","","",,,,,151,18.88,30,5,8,"… and body composition parameters such as sarcopenia are … to evaluate the effect of sarcopenia on long-term outcome … The importance of sarcopenia diagnosis goes beyond geriatric …","https://www.sciencedirect.com/science/article/pii/S0748798316310344","https://scholar.google.com/scholar?q=related:EjbHBPyLJAoJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
151,"R Nakamura, Y Inage, R Tobita, S Yoneyama, ...","Sarcopenia in resected NSCLC: effect on postoperative outcomes",2018,"Journal of Thoracic …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1556086418305975","https://scholar.google.com/scholar?cites=11956537490498314888&as_sdt=2005&sciodt=0,5&hl=en",651,"2025-08-12 20:35:49","HTML","","","",,,,,151,21.57,30,5,7,"… diagnostic tool for cancer and lung cancer staging with primary lesion and metastatic lesions. Sarcopenia … to investigate the relationship between sarcopenia and treatment outcomes of …","https://www.sciencedirect.com/science/article/pii/S1556086418305975","https://scholar.google.com/scholar?q=related:iOLKyH8n7qUJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
150,"F de Blasio, A Di Gregorio, F de Blasio, A Bianco, ...","Malnutrition and sarcopenia assessment in patients with chronic obstructive pulmonary disease according to international diagnostic criteria, and evaluation …",2018,"Respiratory …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0954611117303736","https://scholar.google.com/scholar?cites=16291248096643031265&as_sdt=2005&sciodt=0,5&hl=en",162,"2025-08-12 20:35:49","HTML","","","",,,,,150,21.43,30,5,7,"… Various criteria have been used so far for the diagnosis of malnutrition or sarcopenia in … of malnutrition and sarcopenia in COPD, as defined by international diagnostic criteria, and …","https://www.sciencedirect.com/science/article/pii/S0954611117303736","https://scholar.google.com/scholar?q=related:4aAqRNQjFuIJ:scholar.google.com/&scioq=%22sarcopenia%22%7C%22sarcopenic+obesity%22+%22machine+learning%22%7C%22deep+learning%22%7C%22artificial+intelligence%22%7Cai%7C%22computer+vision%22%7C%22computer+graphics%22%7C%223d+body%22%7Cmorphometry%7C%22body+composition%22+diagnos*%7Cdetect*%7Cassess*%7Cpredict*%7Ctreat*%7Cintervention*&hl=en&as_sdt=0,5&as_ylo=2015&as_yhi=2026"
